,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,ret1d,ret5d,ret1m,1d index,5d index,1m index,"Agriculture, Nutrition, and Forestry",Appropriations,Armed Services,"Banking, Housing, and Urban Affairs",Budget,"Commerce, Science, and Transportation",Energy and Natural Resources,Environment and Public Works,Finance,Foreign Relations,"Health, Education, Labor, and Pensions",Homeland Security and Governmental Affairs,Indian Affairs,Joint Committee on Printing,Joint Committee on Taxation,Joint Committee on the Library,Joint Economic Committee,Judiciary,Rules and Administration,Select Committee on Ethics,Select Committee on Intelligence,Small Business and Entrepreneurship,Special Committee on Aging,Veterans' Affairs,"Health, Education, Labor and Pensions"
376,2020-03-24,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,-0.024093273107233082,0.018393858218567868,0.10155445954928456,0.013738757908474453,0.0565225409254686,0.15905608987998976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,2020-03-24,Spouse,VOD,Vodafone Group Plc,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.047619037155208765,0.05760368461068555,0.047619037155208765,0.013738757908474453,0.0565225409254686,0.15905608987998976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
378,2020-03-24,Spouse,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.0017288809449738096,-0.007607168491497673,-0.06915629304024185,0.013738757908474453,0.0565225409254686,0.15905608987998976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379,2020-03-24,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,0.013738757908474453,0.0565225409254686,0.15905608987998976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380,2020-03-24,Spouse,MPC,Marathon Petroleum Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.2062857491629464,0.34971433367047994,0.4720000130789621,0.013738757908474453,0.0565225409254686,0.15905608987998976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
381,2020-03-24,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.0055087515531973,0.030014534416578757,0.1461843633510198,0.013738757908474453,0.0565225409254686,0.15905608987998976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382,2020-03-24,Spouse,WMT,Walmart Inc.,Stock,Purchase,"$1,001 - $15,000",--,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.04894373044565537,-0.012257637552619105,0.12527170142596655,0.013738757908474453,0.0565225409254686,0.15905608987998976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
383,2020-03-24,Spouse,JPM,JPMorgan Chase &amp; Co.,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.037317686762064366,0.0180933898970872,0.0257830913878605,0.013738757908474453,0.0565225409254686,0.15905608987998976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,2020-03-25,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,0.06179464754241737,-0.0062830155676053545,0.1637921987056148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
385,2020-03-26,Spouse,CVX,Chevron Corporation,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.09950247116277557,-0.0034039606727571674,0.17714070300108498,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
386,2020-03-26,Spouse,XOM,Exxon Mobil Corporation,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.04817101871677987,0.04070071724563529,0.15842353359675254,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
387,2020-03-26,Joint,NFLX,"Netflix, Inc.",Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.0161712313703124,0.019532208955163718,0.11250997943916063,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
388,2020-03-26,Joint,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.03917955258936978,-0.02719521368459144,0.07098414091680039,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389,2020-03-26,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
390,2020-03-26,Joint,WMB,"The Williams Companies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.02385965983072913,0.009122815048485444,0.3270175331517269,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,2020-03-26,Joint,LNG,"Cheniere Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.034850312690899665,-0.023041561740521518,0.2407834192519149,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
392,2020-03-26,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.04106081376624071,-0.00544491768747879,0.08775861184215339,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
393,2020-03-26,Joint,DOW,Dow Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.03773587694465375,-0.055592978489374716,0.20855790306813216,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
394,2020-03-26,Spouse,BA,The Boeing Company,Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.10274163798512992,-0.31725286868187474,-0.2727776193162491,-0.03374473665135713,-0.04484142411882153,0.09199575637367641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
395,2020-03-27,Spouse,AIG,"American International Group, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,0.007840017788960596,-0.19796162677770912,0.06742451187464704,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
396,2020-03-27,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.04145522313397732,-0.035533002295918485,0.15905246725718092,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
397,2020-03-27,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.023919064546380486,-0.05197788282720306,0.14604421241196164,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,2020-03-27,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.023919064546380486,-0.05197788282720306,0.14604421241196164,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
399,2020-03-27,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.02291233579090157,-0.04959296476401776,0.15857710059070884,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
400,2020-03-27,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.010636138065854395,-0.008629345562411794,0.08127632125705707,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
401,2020-03-27,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
402,2020-03-27,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.0379759873222123,-0.011660290202635148,0.32199398152769243,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
403,2020-03-27,Spouse,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.018430065856258396,-0.0491467120889062,0.06843007236598075,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
404,2020-03-27,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.03467682167242225,-0.07796524941612226,0.2196578905410922,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
405,2020-03-27,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.03526972481391688,-0.02614112274453062,0.16441906870578316,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
406,2020-03-27,Joint,VIAC,ViacomCBS Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.1012509835931481,-0.028146963076698058,0.4847537003719329,0.03139065440955857,-0.02815816034261709,0.16296134646335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
407,2020-03-30,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.05525604355746738,0.04155432289081396,0.07569629149222258,-0.015088700665833676,0.009799059766329998,0.11410416625341346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
408,2020-03-30,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.05525604355746738,0.04155432289081396,0.07569629149222258,-0.015088700665833676,0.009799059766329998,0.11410416625341346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
409,2020-03-30,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.008935873810066662,-0.016247015119572272,0.0844841532414351,-0.015088700665833676,0.009799059766329998,0.11410416625341346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
410,2020-03-31,Spouse,TRV,"The Travelers Companies, Inc.",Stock,Purchase,"$15,001 - $50,000","Transactions on lines 148 through 175 notified to filer on or after April 1, 2020",Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.0417715308466754,0.01439356142062009,-0.03321585780620695,-0.04652349335714334,0.024819243137281344,0.09802829004343527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
411,2020-03-31,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.051593007912276834,0.10651448872945646,0.07132667384802005,-0.04652349335714334,0.024819243137281344,0.09802829004343527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,2020-03-31,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.04081101234744189,0.021055303688366944,0.009487856828377385,-0.04652349335714334,0.024819243137281344,0.09802829004343527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
413,2020-04-01,Joint,VZ,"Verizon Communications Inc. (Exchanged) <br> T-Mobile US, Inc. (Received)",Stock,Exchange,"$1,001 - $15,000",Exchange occurred as a result of the Sprint/T-Mobile merger.,"Jerry Moran,",https://efdsearch.senate.gov/search/view/ptr/121df9b4-2fea-46d1-8090-10cf701ddb38/,0.04402875872399381,0.09221468701748624,0.0627362740815387,0.02059467566026174,0.1132601547593064,0.15696311264759522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
414,2020-04-01,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.030082747087001982,0.2105791339785963,0.11456504800073143,0.02059467566026174,0.1132601547593064,0.15696311264759522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
415,2020-04-01,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.030082747087001982,0.2105791339785963,0.11456504800073143,0.02059467566026174,0.1132601547593064,0.15696311264759522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
416,2020-04-02,Spouse,FPL,First Trust New Opportunities MLP &amp; Energy Fund,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.02989134008666905,0.08967395547235091,0.2282608421008849,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
417,2020-04-02,Spouse,GLAD,Gladstone Capital Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.04242425176540532,0.2929293620149771,0.16060608220749995,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
418,2020-04-02,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.03682379265544744,0.07892520073030608,0.2559673219965861,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
419,2020-04-02,Spouse,QCOM,QUALCOMM Incorporated,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.04101725115885035,0.05233762663455188,0.14128199183513426,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
420,2020-04-02,Spouse,MET,"MetLife, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.011764703482417538,0.26417112474006,0.2217469301205921,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
421,2020-04-02,Spouse,PKG,Packaging Corporation of America,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.04109095981255462,0.07741781885276477,0.11338737942198884,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
422,2020-04-02,Spouse,LGI,"Lazard Global Total Return and Income Fund, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.0384615227864179,0.11965817051517735,0.12136752986692012,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
423,2020-04-02,Spouse,ARE,"Alexandria Real Estate Equities, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.010579991916488951,0.2010960358276075,0.16418017402777196,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424,2020-04-02,Spouse,DGX,Quest Diagnostics Incorporated,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.0530665044841534,0.15907037030688784,0.3984506368796179,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
425,2020-04-02,Spouse,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.0055946828035498,0.09131928148755164,0.10467423304516443,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
426,2020-04-02,Spouse,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.03000001173753009,0.1366153423602765,0.12153848501352173,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
427,2020-04-02,Spouse,RMD,ResMed Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.018916913644993597,0.06454407597581846,0.06181308517601525,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
428,2020-04-02,Spouse,CEF,Sprott Physical Gold and Silver Trust,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.00337604562079008,0.04253876724622718,0.044564471891432415,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
429,2020-04-02,Spouse,DRI,"Darden Restaurants, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.026404832604012496,0.4520423006954182,0.5569847827934173,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430,2020-04-02,Spouse,ARCC,Ares Capital Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.053885961103131486,0.3575130465616432,0.3160622084251843,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
431,2020-04-02,Spouse,TSN,"Tyson Foods, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.00609421646824837,0.12539237136650971,0.05244690808052188,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
432,2020-04-02,Spouse,PEP,"PepsiCo, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.0058937164858858795,0.07887941405067632,0.0630550421452285,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
433,2020-04-02,Spouse,NVO,Novo Nordisk A/S,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.008936077677036636,0.011633765144704709,0.06440734456877739,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
434,2020-04-02,Spouse,MSFT,Microsoft Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.009210309972787491,0.06363522628089169,0.16424063443385786,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
435,2020-04-02,Spouse,FITB,Fifth Third Bancorp,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.05882354119716182,0.24789916162809836,0.2163866361375122,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
436,2020-04-02,Spouse,GLW,Corning Incorporated,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.042246036539902436,0.1326202909655121,0.1053475525658123,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
437,2020-04-02,Spouse,CAG,"Conagra Brands, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.042766413840481084,0.08453052968594066,0.11560304207127993,-0.01686765274021751,0.11007092002869912,0.1442477509796345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
