,transaction_date,owner,asset_description,type_detailed,amount,senator,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,Senator,Party,Born,Occupation(s),Assumed office,age,in_office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
30,2020-07-15,Spouse,Apple Inc.,Purchase,"$15,001 - $50,000",Ron L Wyden,AAPL,,Purchase,2,2255969107000.0,-0.0123049120569177,-0.0034061043340275,-289.21570039779294,-0.0046303147769332,0.0153290191411286,-648.6883320039675,0.1758250492664377,0.0453393087374789,4240.851810061422,0.0068773148165439,0.0090820385798995,-71.65462467093542,0.0249888297453915,0.0178615368114223,231.64058400046275,0.1537780446805798,0.0609112520591454,3018.2171935929255,0.071,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
31,2020-07-15,Self,Apple Inc.,Sale (Partial),"$15,001 - $50,000",James M Inhofe,AAPL,,Sale,2,2255969107000.0,0.0123049120569177,0.0034061043340275,289.21570039779294,0.0046303147769332,-0.0153290191411286,648.6883320039675,-0.1758250492664377,-0.0453393087374789,-4240.851810061422,-0.0068773148165439,-0.0090820385798995,71.65462467093542,-0.0249888297453915,-0.0178615368114223,-231.64058400046275,-0.1537780446805798,-0.0609112520591454,-3018.2171935929255,0.071,Jim Inhofe,Republican,1934-11-17,"Specialist Fourth Class, U.S. Army; Businessman; Real estate developer; Corporate executive",1994-11-16,86,26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32,2020-07-20,Spouse,Apple Inc.,Purchase,"$15,001 - $50,000",Ron L Wyden,AAPL,,Purchase,2,2255969107000.0,-0.0138016677376322,0.0016790493997245,-503.13104732266146,-0.0360674080793891,-0.0038224512891164,-1047.977218162258,0.1763973305644546,0.0378278144066128,4503.578559887934,0.0210739145103942,0.0084069053843267,411.6841301017535,0.0301641486214028,0.030622270396359,-14.889186746960728,0.1190022184931312,0.0444356654429596,2423.450257407099,0.071,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33,2020-07-31,Spouse,Apple Inc.,Sale (Full),"$50,001 - $100,000",Pat Roberts,AAPL,,Sale,3,2255969107000.0,-0.0251976043384716,-0.0071810266819927,-1351.252332524746,-0.0456662891571078,-0.0245053681919342,-1587.079652848495,0.6843120957012965,-0.0781169752256107,34616.83006713714,-0.1046886343515793,-0.007670459796317,-7276.41160073195,-0.1473304040201479,-0.0172563385712907,-9755.619945697013,-0.1651316382985648,-0.055101296975444,-8252.330614404715,0.071,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
34,2020-08-03,Spouse,Apple Inc.,Purchase,"$50,001 - $100,000",Pat Roberts,AAPL,,Purchase,3,2255969107000.0,0.0066781411359724,0.0036119601409574,229.965107716615,0.0347905909351693,0.0199902264607949,1110.0347357603098,-0.6984509695926564,0.0868782648022072,-36802.59184344016,0.0251976043384716,0.0071810266819927,1351.252332524746,0.1490085737002577,0.0170401400254984,9897.698509823786,0.1967537611368477,0.0573677893101745,10454.017579986403,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
35,2020-08-07,Spouse,Apple Inc.,Purchase,"$50,001 - $100,000",Ron L Wyden,AAPL,,Purchase,3,2255969107000.0,0.0145347954880235,0.0027422358024395,884.4478726986353,0.03415454979965,0.0064363467093169,2078.8790908765277,-0.7360333055229316,0.0142273996801221,-36802.59184344016,-0.0244945902086123,0.000632994541915,-1884.581420081923,0.0456662891571078,0.0245053681919342,1587.079652848495,0.1654037024411989,0.0572061300844812,8114.8720255399985,0.046,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
36,2020-08-19,Spouse,Apple Inc.,Sale (Partial),"$1,001 - $15,000",William Cassidy,AAPL,,Sale,1,2255969107000.0,-0.0221896165371651,-0.0031586589033587,-152.2571765492673,-0.0934684677628603,-0.0307806272871387,-501.5340677260106,0.7621588868949483,0.0277908647791753,3692.668034908176,-0.0012547106544078,0.0044044156257929,-45.2758398047465,-0.0238695242927722,0.0016270504533553,-203.9853462563931,-0.1763973305644546,-0.0378278144066128,-1108.6254140208125,0.046,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
37,2020-08-21,Spouse,Apple Inc.,Sale (Partial),"$1,001 - $15,000",Jerry Moran,AAPL,,Sale,1,2255969107000.0,-0.0119602393672058,-0.0100436835474337,-15.333404836085887,-0.003517729285243,-0.0326301969880724,232.91429785648583,0.7846747651227233,0.0471688115955679,3692.668034908176,-0.05153244448251,-0.0034411358997608,-384.754514316285,-0.0823488675673911,-0.0072075544420888,-601.1680756589802,-0.2785731064792207,-0.0369777962283501,-1932.8832796620895,0.046,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
38,2020-08-21,Self,Apple Inc.,Sale (Partial),"$1,001 - $15,000",Jerry Moran,AAPL,,Sale,1,2255969107000.0,-0.0119602393672058,-0.0100436835474337,-15.333404836085887,-0.003517729285243,-0.0326301969880724,232.91429785648583,0.7846747651227233,0.0471688115955679,3692.668034908176,-0.05153244448251,-0.0034411358997608,-384.754514316285,-0.0823488675673911,-0.0072075544420888,-601.1680756589802,-0.2785731064792207,-0.0369777962283501,-1932.8832796620895,0.046,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
39,2020-08-27,Spouse,Apple Inc.,Purchase,"$50,001 - $100,000",Ron L Wyden,AAPL,,Purchase,3,2255969107000.0,-0.0016198703779723,0.0067325766598269,-626.4377040584665,-0.7582593440872861,-0.0084630727066623,-18221.900602515227,-0.7718382575026346,-0.0427831427300513,-36802.59184344016,-0.0119543757039261,0.0016730243508407,-1022.0618178075374,0.0569435625249723,0.02925408579505,2076.72459948253,0.3405538634204479,0.0826829147040182,19340.450089206584,0.046,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
40,2020-08-27,Child,Apple Inc.,Purchase,"$1,001 - $15,000",Patrick J Toomey,AAPL,,Purchase,1,2255969107000.0,-0.0016198703779723,0.0067325766598269,-66.8237525259133,-0.7582593440872861,-0.0084630727066623,-1943.777918419518,-0.7718382575026346,-0.0427831427300513,-3925.828975052739,-0.0119543757039261,0.0016730243508407,-109.02601413816178,0.0569435625249723,0.02925408579505,221.52965857774257,0.3405538634204479,0.0826829147040182,2063.096525205796,0.046,Pat Toomey,Republican,1961-11-17,Currency trader; Restaurant owner,2011-01-03,59,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41,2020-08-27,Spouse,Apple Inc.,Sale (Full),"$50,001 - $100,000",Pat Roberts,AAPL,,Sale,3,2255969107000.0,0.0016198703779723,-0.0067325766598269,626.4377040584665,0.7582593440872861,0.0084630727066623,21887.194818365984,0.7718382575026346,0.0427831427300513,34616.83006713714,0.0119543757039261,-0.0016730243508407,1022.0618178075374,-0.0569435625249723,-0.02925408579505,-2076.72459948253,-0.3405538634204479,-0.0826829147040182,-19340.450089206584,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
42,2020-08-27,Spouse,Apple Inc.,Sale (Full),"$50,001 - $100,000",Pat Roberts,AAPL,,Sale,3,2255969107000.0,0.0016198703779723,-0.0067325766598269,626.4377040584665,0.7582593440872861,0.0084630727066623,21887.194818365984,0.7718382575026346,0.0427831427300513,34616.83006713714,0.0119543757039261,-0.0016730243508407,1022.0618178075374,-0.0569435625249723,-0.02925408579505,-2076.72459948253,-0.3405538634204479,-0.0826829147040182,-19340.450089206584,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
43,2020-09-02,Spouse,Apple Inc.,Purchase,"$50,001 - $100,000",Pat Roberts,AAPL,,Purchase,3,2255969107000.0,-0.0800608127900162,-0.0351258363959294,-3370.1456970447,-0.1363013041325194,-0.0674841657264776,-5161.319789022331,-0.113394148660133,-0.0480920677829782,-4897.688716827049,-0.0207184394632909,0.0153658571165271,-2706.3402856346474,-0.7403624058961844,0.0293526660591654,-17637.469531295526,-0.6984509695926564,0.0868782648022072,-36880.81600590211,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
44,2020-09-02,Spouse,Apple Inc.,Purchase,"$50,001 - $100,000",Ron L Wyden,AAPL,,Purchase,3,2255969107000.0,-0.0800608127900162,-0.0351258363959294,-3370.1456970447,-0.1363013041325194,-0.0674841657264776,-5161.319789022331,-0.113394148660133,-0.0480920677829782,-4897.688716827049,-0.0207184394632909,0.0153658571165271,-2706.3402856346474,-0.7403624058961844,0.0293526660591654,-17637.469531295526,-0.6984509695926564,0.0868782648022072,-36880.81600590211,0.046,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
45,2020-09-03,Spouse,Apple Inc.,Purchase,"$15,001 - $50,000",Pat Roberts,AAPL,,Purchase,2,2255969107000.0,0.00066181336863,-0.0081329991374968,285.8358038553773,-0.0734612839179351,-0.0330211342205345,-1314.325085240368,-0.0638649900727994,-0.0272383113462574,-1190.3853719519784,-0.0800608127900162,-0.0351258363959294,-1460.409200296015,-0.7582593440872861,-0.0084630727066623,-7642.970093557646,-0.7244335020289062,0.0449265237365075,-15981.826262489203,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
46,2020-09-03,Spouse,Apple Inc.,Purchase,"$15,001 - $50,000",Pat Roberts,AAPL,,Purchase,2,2255969107000.0,0.00066181336863,-0.0081329991374968,285.8358038553773,-0.0734612839179351,-0.0330211342205345,-1314.325085240368,-0.0638649900727994,-0.0272383113462574,-1190.3853719519784,-0.0800608127900162,-0.0351258363959294,-1460.409200296015,-0.7582593440872861,-0.0084630727066623,-7642.970093557646,-0.7244335020289062,0.0449265237365075,-15981.826262489203,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
47,2020-09-09,Spouse,Apple Inc.,Purchase,"$15,001 - $50,000",Pat Roberts,AAPL,,Purchase,2,2255969107000.0,-0.0326457551994544,-0.0175847906418433,-489.48887860463634,-0.0442379815888168,-0.0039629769105844,-1308.957789544892,-0.0029832935560858,0.0229982112175488,-844.4118958955146,0.0398865449388405,0.0201450249711869,641.6092697087258,-0.1256520439448535,-0.0362071654402903,-2907.003273837553,-0.7360333055229316,0.0142273996801221,-15981.826262489203,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
48,2020-09-09,Spouse,Apple Inc.,Purchase,"$15,001 - $50,000",Pat Roberts,AAPL,,Purchase,2,2255969107000.0,-0.0326457551994544,-0.0175847906418433,-489.48887860463634,-0.0442379815888168,-0.0039629769105844,-1308.957789544892,-0.0029832935560858,0.0229982112175488,-844.4118958955146,0.0398865449388405,0.0201450249711869,641.6092697087258,-0.1256520439448535,-0.0362071654402903,-2907.003273837553,-0.7360333055229316,0.0142273996801221,-15981.826262489203,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
49,2020-09-11,Spouse,Apple Inc.,Sale (Partial),"$1,001 - $15,000",William Cassidy,AAPL,,Sale,1,2255969107000.0,-0.0299553571428572,-0.0127418085166883,-137.7169957836635,0.0460714285714285,0.0064352568266102,317.10919204441797,-0.08125,-0.0511707677710364,-240.64889744782246,0.0131289100361264,-0.0005330634075928,109.30261853647626,0.073461283917935,0.0330211342205344,323.5414176540535,0.744,-0.0021837663370019,3956.48903585422,0.046,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
50,2020-09-11,Spouse,Apple Inc.,Purchase,"$1,001 - $15,000",Pat Roberts,AAPL,,Purchase,1,2255969107000.0,0.0299553571428572,0.0127418085166883,137.7169957836635,-0.0460714285714285,-0.0064352568266102,-317.10919204441797,0.08125,0.0511707677710364,240.64889744782246,-0.0131289100361264,0.0005330634075928,-109.30261853647626,-0.073461283917935,-0.0330211342205344,-323.5414176540535,-0.744,0.0021837663370019,-3934.173351580587,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
51,2020-09-17,Spouse,Apple Inc.,Purchase,"$1,001 - $15,000",Pat Roberts,AAPL,,Purchase,1,2255969107000.0,-0.0317201377560267,-0.0111825702038422,-164.31080920125208,-0.0192133405836505,-0.032892365527657,109.439039064524,0.0511147362697117,0.0208250794605913,242.33239930136776,-0.0159636136627128,-0.0084123716212424,-60.41371195278313,-0.0277557494052339,0.0053366235524183,-264.75552984769723,-0.7593089404992898,-0.0073861838739911,-3934.173351580587,0.046,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
52,2020-11-05,Spouse,Apple Inc.,Sale (Full),"$1,001 - $15,000",William Cassidy,AAPL,,Sale,1,2255969107000.0,0.002856422750567,0.0002877124015439,20.550967147359312,-0.0015122238091236,-0.0075659815693145,48.4330889604073,-0.0449466521045114,-0.0546368699169623,77.52658760851342,-0.0354936929099609,-0.0194601909718188,-128.27603225610588,-0.0321713492889352,-0.0605236683977268,226.8327290298864,-0.0518734535171439,-0.0444814710126602,-59.13955602712104,0.035,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
53,2020-11-20,Spouse,Apple Inc.,Sale (Partial),"$50,001 - $100,000",Thomas R Carper,AAPL,,Sale,3,2255969107000.0,0.029742628259758,-0.0056359169538502,2653.408580293222,-0.0145730356229758,-0.0180152577342771,258.16837945864563,-0.116073035622976,-0.0372364049314977,-5912.786720176211,0.0109575185434929,0.0067925413261786,312.37537378717366,0.0160992788864665,0.0077012119437123,629.8592197400365,-0.0040215624197825,-0.0355051287126406,2361.2832137474966,0.035,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54,2020-03-24,Spouse,AbbVie Inc.,Purchase,"$1,001 - $15,000",Thomas R Carper,ABBV,,Purchase,1,189170539100.0,0.0062231441695066,0.0115350197970849,-42.49766095843939,0.1289079863683508,0.0560856116665917,582.6154088014238,0.2385538598310861,0.1591162613950714,635.5405062873356,0.0463565891472868,0.0938276571019933,-379.79227917162933,-0.0757326759791838,-0.0323660934923829,-346.9543431856506,-0.2892796967144061,-0.2667725264025167,-180.06861608027114,,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55,2020-04-14,Joint,AbbVie Inc.,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",ABBV,,Sale,2,189170539100.0,0.0037745038353829,0.0220304561393644,-593.3275778555507,0.021551199318154,0.0384742415831008,-550.0073351319002,-0.0950931450140022,-0.002262777313198,-3017.033365459987,-0.0227895392278953,-0.0305725241976657,252.95090301001963,-0.0845107619173377,-0.0684691854877463,-521.359254749932,-0.0447780180638595,-0.1473087590299278,3332.3003467677,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
56,2020-04-14,Spouse,AbbVie Inc.,Sale (Full),"$250,001 - $500,000",Kelly Loeffler,ABBV,,Sale,5,189170539100.0,0.0037745038353829,0.0220304561393644,-6845.991241969214,0.021551199318154,0.0384742415831008,-6346.149310876145,-0.0950931450140022,-0.002262777313198,-34811.43430298543,-0.0227895392278953,-0.0305725241976657,2918.6232551563476,-0.0845107619173377,-0.0684691854877463,-6015.599181884952,-0.0447780180638595,-0.1473087590299278,38449.07912764606,,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
57,2020-07-09,Spouse,AbbVie Inc.,Sale (Partial),"$1,001 - $15,000",Thomas R Carper,ABBV,,Sale,1,189170539100.0,0.0113334694711048,-0.0104662045335575,174.40829187430074,-0.0202164590565652,-0.0201519645944703,-0.5159879439901547,0.0567694506840923,-0.0661220475563519,983.1934316726747,0.0134971796937952,0.0056436399427117,62.832244778542744,0.0121040952188823,-0.0116147708818754,189.76278823911198,-0.0354160059202874,0.0248546740956381,-482.19557546741277,,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
58,2020-08-21,Spouse,AbbVie Inc.,Sale (Full),"$1,001 - $15,000",Jerry Moran,ABBV,,Sale,1,189170539100.0,0.0036896479021715,-0.0100436835474337,109.8735182625672,0.0072738772928525,-0.0326301969880724,319.2525462845405,0.0813830908707569,0.0471688115955679,273.7313413411488,0.0035714285714286,-0.0034411358997608,56.104022051750796,0.0022088987062164,-0.0072075544420888,75.33633341301656,0.0290685772773797,-0.0369777962283501,528.404011232592,0.113,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
59,2020-08-21,Self,AbbVie Inc.,Sale (Full),"$1,001 - $15,000",Jerry Moran,ABBV,,Sale,1,189170539100.0,0.0036896479021715,-0.0100436835474337,109.8735182625672,0.0072738772928525,-0.0326301969880724,319.2525462845405,0.0813830908707569,0.0471688115955679,273.7313413411488,0.0035714285714286,-0.0034411358997608,56.104022051750796,0.0022088987062164,-0.0072075544420888,75.33633341301656,0.0290685772773797,-0.0369777962283501,528.404011232592,0.113,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
60,2020-11-20,Spouse,AbbVie Inc.,Purchase,"$1,001 - $15,000",Thomas R Carper,ABBV,,Purchase,1,189170539100.0,0.0132883776279255,0.0056359169538502,61.223511622939434,0.037088456961523,0.0180152577342771,152.59513041758083,0.0241967473224911,0.0372364049314977,-104.3237807008573,0.011738737834855,-0.0067925413261786,148.25949892784934,0.0181744749596122,-0.0077012119437123,207.01843307004768,0.2165520569429364,0.0355051287126406,1448.4659493064808,0.128,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
61,2020-03-03,Spouse,Abbott Laboratories,Purchase,"$1,001 - $15,000",Shelley M Capito,ABT,,Purchase,1,194055915400.0,0.0525708424156945,0.0422025924211801,82.95118408111166,0.0370560328247211,-0.0403346906974497,619.1644835391282,0.0185921271957942,-0.1586451219796427,1417.9866120280838,-0.04435730915329,-0.028107940185682,-130.00307642534702,-0.0387033156662147,-0.0399078067009568,9.636530523453372,-0.1252803947958725,-0.0853590201177955,-319.39095811195426,0.213,Shelley Moore Capito,Republican,1953-11-26,"College career counselor; Director, state Board of Regents educational information center",2015-01-03,67,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
62,2020-04-14,Joint,"Arcosa, Inc.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",ACA,,Sale,1,2651306310.0,0.0434146341463415,0.0220304561393644,171.0841161448195,0.0829268292682926,0.0384742415831008,355.64292777537617,0.2151219512195121,-0.002262777313198,1739.1865206259472,-0.0115963483839132,-0.0305725241976657,151.81889459792689,-0.0183805265772478,-0.0684691854877463,400.73431561344324,-0.2450652900091101,-0.1473087590299278,-782.1011260989479,0.863,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
63,2020-11-20,Spouse,"ACI Worldwide, Inc.",Purchase,"$1,001 - $15,000",Thomas R Carper,ACIW,,Purchase,1,4487163660.0,0.0018674136321192,0.0056359169538502,-30.149910825508066,0.0140056022408963,0.0180152577342771,-32.079248774793086,0.1830065359477122,0.0372364049314977,1166.2339331952242,0.0421667207265652,-0.0067925413261786,391.6985760529776,0.0110132158590308,-0.0077012119437123,149.72477963584618,0.0371207230471271,0.0355051287126406,12.925562473058443,0.377,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
64,2020-03-20,Spouse,Archer-Daniels-Midland Company,Purchase,"$100,001 - $250,000",Kelly Loeffler,ADM,,Purchase,4,28047569490.0,-0.0424697811172819,-0.0292938583551706,-1646.9969332252936,0.0944135903299574,0.1026282907866649,-1026.8416644386532,0.1564848088859849,0.2144933446713985,-7251.095977444593,-0.0851763299462045,-0.0433595225347492,-5227.121834835606,-0.1163394919168591,-0.1497960177350222,4182.0824555332965,-0.3038435296793268,-0.3193095403334169,1933.2590647665895,0.79,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
65,2020-04-07,Spouse,Archer-Daniels-Midland Company,Sale (Full),"$100,001 - $250,000",Kelly Loeffler,ADM,,Sale,4,28047569490.0,-0.0138966092273484,-0.0340564260493869,2519.987182663211,0.0136186770428013,-0.0466080822438059,7528.375024205556,-0.0113952195664259,-0.1016729274538339,11284.75862477993,-0.0055897149245387,0.0016030454108602,-899.0986383050301,-0.0227401932916428,-0.0289484986013253,776.0412678629549,0.0441020191285866,0.1052897183055945,-7648.492990975564,0.79,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
66,2020-02-26,Joint,"Automatic Data Processing, Inc.",Sale (Partial),"$50,001 - $100,000",Kelly Loeffler,ADP,,Sale,3,75557026800.0,0.0529068718812001,0.0441632786653787,655.7738629832129,0.011663560391992,-0.0044057386912421,1205.205465892099,0.2101244513918115,0.1844826866983914,1923.1451728888542,0.0050842807204378,0.0037785187055856,97.93280399492242,0.0823172413793102,0.079665697030551,198.86715192911439,0.0613961367080786,0.054341262399597,529.1191005732742,0.082,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
67,2020-03-16,Joint,"Automatic Data Processing, Inc.",Sale (Partial),"$1,001 - $15,000",Kelly Loeffler,ADP,,Sale,1,75557026800.0,-0.0565899069083781,-0.059954822243549,26.921005139034786,0.1093418259023354,0.0623310548880404,376.10967349986635,-0.1180793728564428,-0.1732596296094513,441.4696441524437,0.1525259515570934,0.1198405028365707,261.4999324885419,0.1885767293930558,0.131229610858674,458.8056218343208,0.312138403639836,0.293929485567178,145.68044904030032,0.082,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
68,2020-04-07,Joint,"Automatic Data Processing, Inc.",Sale (Full),"$100,001 - $250,000",Kelly Loeffler,ADP,,Sale,4,75557026800.0,-0.0114631270835916,-0.0340564260493869,2824.173667373895,-0.0049648798945032,-0.0466080822438059,5205.421115264013,-0.0660045950639167,-0.1016729274538339,4458.5593829058325,0.0192622999829786,0.0016030454108602,2207.415651142086,-0.0020487271033602,-0.0289484986013253,3362.484887131374,0.1394280954714479,0.1052897183055945,4267.314214920258,0.082,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
69,2020-04-16,Joint,Aflac Incorporated,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",AFL,,Sale,1,31237729150.0,-0.0410958904109588,-0.0267935918272579,-114.42553981889905,-0.0,0.0006251004625743,-5.001116250825687,0.0082762557077625,-0.0551374328017002,507.34121491995717,0.0198601398601399,-0.0058167107381006,205.4276432112231,0.0722795869737887,-0.0180255856406228,722.4865335016,-0.208692652638841,-0.1732596296094513,-283.4819007466323,0.894,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
70,2020-04-07,Joint,AGCO Corporation,Sale (Full),"$50,001 - $100,000",Kelly Loeffler,AGCO,,Sale,3,7721441000.0,-0.0388685388685388,-0.0340564260493869,-360.9108674927946,0.0278795278795278,-0.0466080822438059,5586.608003055097,-0.0404965404965405,-0.1016729274538339,4588.259609990483,-0.0304046970014677,0.0016030454108602,-2400.596684795799,-0.04,-0.0289484986013253,-828.8681306513017,0.1998045920859794,0.1052897183055945,7088.662790965757,0.508,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
71,2020-03-16,Spouse,"American International Group, Inc.",Purchase,"$50,001 - $100,000",Kelly Loeffler,AIG,,Purchase,3,32617374360.0,-0.043010752688172,0.059954822243549,-7722.469602666548,-0.1698924731182794,-0.0623310548880404,-8067.16014797704,-0.003010752688172,0.1732596296094513,-13220.366807512895,-0.1842105263157895,-0.1198405028365707,-4827.783945953142,-0.2913745809204512,-0.131229610858674,-12010.95282711832,-0.5716654384672071,-0.293929485567178,-20830.335335478627,1.464,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
