,Unnamed: 0,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
2815,3035,2020,04/11/2020,2020-03-23,self,Mcdonald's Corporation,sale_full,"$1,001 - $15,000",Zoe Lofgren,CA19,False,MCD,,Sale,1,159885918400.0,-0.1812544725562017,-0.0938276571019933,-0.7857274618958794,-0.2263310557016005,-0.1739742558326629,-0.4705441375198879,-0.3277897645667567,-0.2504692947170823,-0.6948991131834382,0.0767054968883093,0.0292938583551707,0.4261006902222083,0.0799273927875572,0.0623310548880403,0.15814285176258347,0.3625627208480565,0.336718812532795,0.2322659058381931,,Zoe Lofgren,Zoe Lofgren,Democratic,Stanford University; BA; Santa Clara University; JD,1995,1947-12-21,73,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2816,3036,2020,05/14/2020,2020-04-06,--,MCDONALD's Corporation,purchase,"$1,001 - $15,000",Robert J. Wittman,VA01,False,MCD,,Purchase,1,159885918400.0,-0.0081901834721069,-0.0016030454108602,-0.05920031792456167,0.0392567803466326,0.0684691854877463,-0.26253946032637476,0.0230456971896575,0.0816577066314272,-0.5267613280438005,0.1042224786378094,0.0703313041207078,0.304588774000811,0.0529946469993456,0.0140978051891191,0.3495760040273043,-0.1073014266185243,-0.1191359616923616,0.10636003562493104,,Rob Wittman,Rob Wittman,Republican,Virginia Tech; BS; University of North Carolina at Chapel Hill; MPH; Virginia Commonwealth University; PhD,2007,1959-02-03,61,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2817,3037,2020,07/14/2020,2020-06-10,,McDonalds Corp Ser MTN 03.700% JA,purchase,"$1,001 - $15,000",David P. Roe,TN01,False,MCD,,Purchase,1,159885918400.0,-0.0423391726251277,-0.0589441215746017,0.14923298218284536,-0.0255873850868234,-0.0240271586826911,-0.014022159289833736,-0.0555669050051074,-0.010946228065226,-0.4010175946350489,-0.0186447473937449,-0.0053130787794885,-0.1198151629874152,0.0129857216092774,0.021541082401765,-0.0768892460072003,0.080395078077581,0.0888593078025803,-0.07607022747169218,,Phil Roe,Phil Roe,Republican,Austin Peay State University (BS); University of Tennessee (MD),2009,1945-07-21,75,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2818,3038,2020,07/14/2020,2020-06-23,,McDonalds Corp Set MTN,purchase,"$1,001 - $15,000",David P. Roe,TN01,False,MCD,,Purchase,1,159885918400.0,-0.0124853177580109,-0.0258551587364952,0.12015822792353864,-0.0115207373271889,-0.0099000731327982,-0.014565329383534819,0.0648376379809236,0.0269345860651681,0.34064455653738107,-0.004481009042942,0.0043074416426651,-0.0789840853212363,-0.0194409930936847,0.0020961744017102,-0.19356010927158376,0.0083207261724658,0.0619906325567827,-0.48234536628668795,,Phil Roe,Phil Roe,Republican,Austin Peay State University (BS); University of Tennessee (MD),2009,1945-07-21,75,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2819,3039,2020,10/12/2020,2020-07-01,,McDonald's Corporation,sale_partial,"$1,001 - $15,000",John A. Yarmuth,KY03,True,MCD,,Sale,1,159885918400.0,0.0061735080688832,-0.0045412823425956,0.09629659997357683,0.001787068125203,-0.0116147708818752,0.12044580250420038,-0.052745532329687,-0.0573677893101745,0.04154142212135279,-0.0010299777741638,-0.0050221108347929,0.03587833505066488,-0.0020077596184144,-0.0214829215199667,0.17502833028309012,0.0146737100474895,-0.0196777856682364,0.30872579998274746,,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,3040,2020,09/14/2020,2020-07-28,self,McDonald'S Corporation,purchase,"$15,001 - $50,000",Carol Devine Miller,WV03,False,MCD,,Purchase,2,159885918400.0,-0.0001528740240076,0.0124283814518835,-0.1307067984229436,0.0158988475387868,0.0273641888616846,-0.11911355428827688,0.0812779718060552,0.0826829147040182,-0.014595966874028492,-0.024894360248447,-0.0064734010205562,-0.1913755434957208,0.0168929940926523,-0.011930126178123,0.29944370642276086,0.0737580473713093,0.0436739564687265,0.3125439438755917,,Carol Miller,Carol Miller,Republican,"Columbia College, South Carolina; BA",2019,1950-11-04,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2821,3041,2020,11/14/2020,2020-10-16,joint,McDonald's Corporation,purchase,"$1,001 - $15,000",Kevin Hern,OK01,False,MCD,,Purchase,1,159885918400.0,-0.0146924183633431,-0.0163298228089361,0.014715778362151119,-0.0028774033221432,-0.0052873147502303,0.02165849893933893,-0.0582465448838122,0.036086927817533,-0.847799381601339,-0.0011757533530741,0.0001349279714297,-0.011779432947505438,0.0201930347373571,0.0019211246056374,0.16421439460190906,0.0202837952048395,0.0290415862991768,-0.07870853962388807,,Kevin Hern,Kevin Hern,Republican,"Arkansas Tech University; BS; Georgia Institute of Technology; University of Arkansas, Little Rock; MBA",2018,1961-12-04,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2822,3042,2020,04/16/2020,2020-03-18,--,Microchip Technology Incorporated,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,MCHP,,Purchase,1,35960529360.0,0.0450388265746333,0.0047078937492182,0.3624645518674357,0.2930112165660052,0.032300571285601,2.1046168147761644,0.3409836065573768,0.1772486551853551,1.4715284675165545,-0.0727999999999999,-0.0518308233070666,-0.18845542863921888,-0.2104904632152588,-0.1252216037178355,-0.7663333521139,-0.4700987564008778,-0.2905365426488687,-1.6137721788307484,0.239,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2823,3043,2020,08/27/2020,2020-08-07,self,Microchip Technology Incorporated,sale_full,"$1,001 - $15,000",Joe Courtney,CT02,False,MCHP,,Sale,1,35960529360.0,-0.01303425280388,-0.0027422358024395,-0.09249702570450596,-0.0124280084874204,-0.0064363467093169,-0.05384861814981279,-0.0250580984136608,-0.0142273996801221,-0.09733829812112468,0.0022179655207178,-0.000632994541915,0.025622317390163626,0.0271306399292243,-0.0245053681919342,0.4640661951678126,0.0481823427582227,-0.0572061300844812,0.9471535346400944,0.211,Joe Courtney,Joe Courtney,Democratic,Tufts University; BA; University of Connecticut; JD,2007,1953-04-06,67,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,3044,2020,04/27/2020,2020-04-08,,MCKESSON Corporation,sale_partial,"$1,001 - $15,000",Lois Frankel,FL21,False,MCK,,Sale,1,27925290880.0,-0.0133780024323502,-0.0144873780900225,0.009970246717364226,-0.0497871693523868,-0.0180255856406228,-0.28544958919050384,-0.0661294466403161,-0.0655786587538818,-0.0049500735649886584,0.0039370078740157,-0.0340564260493869,0.3414568430778529,0.0112731098752442,-0.1131268973891923,1.1180151245347654,0.003106766689399,-0.0012451939881159,0.03911219915365061,0.362,Lois Frankel,Lois Frankel,Democratic,Boston University; BA; Georgetown University; JD,2013,1948-05-16,72,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2825,3045,2020,12/09/2020,2020-11-13,joint,McKesson Corporation,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,MCK,,Purchase,1,27925290880.0,0.003661347414539,0.0116480481988201,-0.07177855104926933,-0.0716979577191126,-0.0077012119437123,-0.5751553498370126,-0.0581452506614978,0.032361268008312,-0.8134055533191527,0.0283804091266719,0.013610365817456,0.13274220936848508,0.0706178914111865,0.0215732424546366,0.44077697836756125,0.1881697414563823,0.027655238242654,1.4425854647955139,0.342,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2826,3046,2020,09/06/2020,2020-08-28,joint,Moody's Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,MCO,,Purchase,1,54507070120.0,0.0008492135993336,-0.0021949766391772,0.027358927088978947,-0.0404905383847773,-0.0231042670915989,-0.15625492869721821,-0.015421718963901,-0.0413368262918293,0.2329057898282648,0.0076328381708652,0.0067325766598269,0.008090883654353044,0.0348719021337926,0.0326301969880724,0.020146785460670728,0.0103995747665972,0.0765918660463289,-0.5948872866304645,0.028,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2827,3047,2020,03/17/2020,2020-02-14,joint,"Mondelez International, Inc. - Class A",purchase,"$1,001 - $15,000",Kevin Hern,OK01,False,MDLZ,,Purchase,1,83621630610.0,-0.0003351206434316,-0.0029199801192842,0.02323080241190936,-0.0325067024128685,-0.0456398513679825,0.11803101533083984,-0.2200067024128686,-0.2905365426488686,0.6338699639080421,0.0110113501609352,0.0018435419717006,0.08239346958083381,0.0173883395840437,0.0157615898019958,0.014620022137917708,0.1013102048348404,0.0295478427729467,0.6449469571733174,0.387,Kevin Hern,Kevin Hern,Republican,"Arkansas Tech University; BS; Georgia Institute of Technology; University of Arkansas, Little Rock; MBA",2018,1961-12-04,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2828,3048,2020,04/05/2020,2020-02-20,,"Mondelez International, Inc. - Class A",sale_full,"$1,001 - $15,000",Mikie Sherrill,NJ11,False,MDLZ,,Sale,1,83621630610.0,0.0049119241192411,0.0105181087562958,-0.05038423512177269,0.0775745257452574,0.1169413292304407,-0.35379967146999586,0.2898035230352304,0.336718812532795,-0.4216398727269146,0.0043844856661046,0.0038155427255142,0.005113237744634733,-0.0015267175572517,0.001840536181923,-0.03026238254585531,-0.0703408266860043,-0.0130975907160577,-0.5144598059039568,0.387,Mikie Sherrill,Mikie Sherrill,Democratic,United States Naval Academy; BS; London School of Economics; MSc; Georgetown University; JD,2019,1972-01-19,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2829,3049,2020,08/15/2020,2020-07-27,joint,"Mondelez International, Inc. - Class A",purchase,"$1,001 - $15,000",Kevin Hern,OK01,False,MDLZ,,Purchase,1,83621630610.0,0.0023389708528247,-0.0064734010205561,0.07919907123897096,-0.001619287513494,0.0170401400254984,-0.16769711403158435,0.0500179920834833,0.0738776505598242,-0.21443293798270635,0.0129396755968653,0.0073951294147647,0.049830274343095636,0.0404342942718081,-0.0038224512891165,0.39774684895814966,0.0975513428120062,0.0619867358613659,0.3196283452333624,0.405,Kevin Hern,Kevin Hern,Republican,"Arkansas Tech University; BS; Georgia Institute of Technology; University of Arkansas, Little Rock; MBA",2018,1961-12-04,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2830,3050,2020,09/14/2020,2020-07-28,self,"Mondelez International, Inc. - Class A",sale_full,"$1,001 - $15,000",Carol Devine Miller,WV03,True,MDLZ,,Sale,1,83621630610.0,-0.0193861066235863,-0.0124283814518835,-0.06253088038640078,0.0023335128343205,-0.0273641888616846,0.2669009463116607,-0.043439238915814,-0.0826829147040182,0.3526930909279302,-0.0023389708528247,0.0064734010205562,-0.07919907123897187,-0.0309030347890451,0.011930126178123,-0.38495272505194106,-0.0960062954947866,-0.0436739564687265,-0.47032430158179356,0.405,Carol Miller,Carol Miller,Republican,"Columbia College, South Carolina; BA",2019,1950-11-04,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2831,3051,2020,10/09/2020,2020-09-23,,"Mondelez International, Inc. - Class A",purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,MDLZ,,Purchase,1,83621630610.0,0.0144107989784749,0.002987407782707,0.1026649789754226,0.0479751915359358,0.0389506073674974,0.08110627816527109,0.0326523166727472,0.070582529070845,-0.34088865483541253,-0.0177387564952519,-0.0237214114013579,0.05376767105552084,-0.0543384509228912,-0.0438843417053363,-0.09395379048427029,-0.0461110144423175,-0.047168811595568,0.009506697322853435,0.403,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2832,3052,2020,04/05/2020,2020-02-20,,Medtronic plc. Ordinary Shares,sale_full,"$1,001 - $15,000",Mikie Sherrill,NJ11,False,MDT,,Sale,1,157672782800.0,0.0050939750570876,0.0105181087562958,-0.048748096134132037,0.1131213771298085,0.1169413292304407,-0.03433090011342849,0.3595643773054628,0.336718812532795,0.20531901489432713,-0.0007910697020303,0.0038155427255142,-0.04140082046712967,0.0225770452399347,0.001840536181923,0.18636438426910776,0.0434344282953877,-0.0130975907160577,0.508067914666044,,Mikie Sherrill,Mikie Sherrill,Democratic,United States Naval Academy; BS; London School of Economics; MSc; Georgetown University; JD,2019,1972-01-19,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2833,3053,2020,04/10/2020,2020-03-09,--,Medtronic plc. Ordinary Shares,purchase,"$1,001 - $15,000",Peter Welch,VT00,False,MDT,,Purchase,1,157672782800.0,0.0428571428571427,0.0493963357800302,-0.05876942253305616,-0.1620129870129869,-0.131229610858674,-0.2766581842041709,0.0744588744588743,0.0012451939881161,0.6579903320677987,-0.0672319806178073,-0.0759696807597977,0.07852797702518667,-0.0995907230559345,-0.1112117868249288,0.10444151365120473,-0.2339578842646327,-0.1763672185420534,-0.5175822471859017,,Peter Welch,Peter Welch,Democratic,"College of the Holy Cross; BA; University of California, Berkeley; JD",2007,1947-05-02,73,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2834,3054,2020,04/16/2020,2020-03-18,--,Medtronic plc. Ordinary Shares,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,MDT,,Sale,1,157672782800.0,-0.0627850818352562,-0.0047078937492182,-0.5219547498306563,-0.1647437617386635,-0.032300571285601,-1.1903012975988274,-0.3622216259726321,-0.1772486551853551,-1.662400055417229,0.0706894402194238,0.0518308233070666,0.16948728058354318,0.193639117265253,0.1252216037178355,0.6148859361919223,0.3646978607346799,0.2905365426488687,0.6665069970544428,,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2835,3055,2020,04/10/2020,2020-04-03,--,Medtronic plc. Ordinary Shares,sale_full,"$1,001 - $15,000",Peter Welch,VT00,False,MDT,,Sale,1,157672782800.0,-0.0906456473861134,-0.0703313041207078,-0.18257027081546845,-0.1535875738959082,-0.1096899925662506,-0.39451894687374833,-0.1215949924655153,-0.1445643220219798,0.206431321100832,-0.0013929193267556,0.01513712453995,-0.1485597907797182,0.0402714428746247,0.0207832474906254,0.17514546556966715,0.16719760594652,0.2049346350938621,-0.3391524668648408,,Peter Welch,Peter Welch,Democratic,"College of the Holy Cross; BA; University of California, Berkeley; JD",2007,1947-05-02,73,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2836,3056,2020,05/20/2020,2020-04-03,self,Medtronic plc. Ordinary Shares,purchase,"$1,001 - $15,000",Earl Blumenauer,OR03,False,MDT,,Purchase,1,157672782800.0,0.0906456473861134,0.0703313041207078,0.18257027081546845,0.1535875738959082,0.1096899925662506,0.39451894687374833,0.1215949924655153,0.1445643220219798,-0.206431321100832,0.0013929193267556,-0.01513712453995,0.1485597907797182,-0.0402714428746247,-0.0207832474906254,-0.17514546556966715,-0.16719760594652,-0.2049346350938621,0.3391524668648408,,Earl Blumenauer,Earl Blumenauer,Democratic,Lewis & Clark College; BA; JD,1996,1948-08-16,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2837,3057,2020,08/15/2020,2020-07-27,joint,Medtronic plc. Ordinary Shares,purchase,"$1,001 - $15,000",Kevin Hern,OK01,False,MDT,,Purchase,1,157672782800.0,-0.0008296173390025,-0.0064734010205561,0.050722147484819985,0.0093331950637767,0.0170401400254984,-0.06926431292601018,0.0793321580421029,0.0738776505598242,0.04902107319907683,0.0008303061754022,0.0073951294147647,-0.05899976883363667,0.0073122323200669,-0.0038224512891165,0.10007028902750909,0.0843359946024964,0.0619867358613659,0.2008585838874612,,Kevin Hern,Kevin Hern,Republican,"Arkansas Tech University; BS; Georgia Institute of Technology; University of Arkansas, Little Rock; MBA",2018,1961-12-04,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2838,3058,2020,11/04/2020,2020-10-28,self,Medtronic plc. Ordinary Shares,purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,False,MDT,,Purchase,1,157672782800.0,-0.0118919972706891,0.0119473071173299,-0.21425001051276243,-0.0012671800370407,0.0527081683750989,-0.4850904529975628,0.1082951554732429,0.1071833642614099,0.009991955929004821,-0.0249025758007793,-0.0352879068505431,0.0933356632548669,-0.0607891604870457,-0.0478903002712802,-0.11592540167486147,-0.0100357039467333,-0.0240392648287384,0.12585363303190727,,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2839,3059,2020,11/04/2020,2020-10-28,self,Medtronic plc. Ordinary Shares,purchase,"$15,001 - $50,000",Alan S. Lowenthal,CA47,False,MDT,,Purchase,2,157672782800.0,-0.0118919972706891,0.0119473071173299,-0.24766678962675615,-0.0012671800370407,0.0527081683750989,-0.5607504750406473,0.1082951554732429,0.1071833642614099,0.011550410854618111,-0.0249025758007793,-0.0352879068505431,0.10789331594753827,-0.0607891604870457,-0.0478903002712802,-0.1340063974806427,-0.0100357039467333,-0.0240392648287384,0.14548314458084766,,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2840,3060,2020,11/04/2020,2020-10-28,self,Medtronic plc. Ordinary Shares,purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,False,MDT,,Purchase,1,157672782800.0,-0.0118919972706891,0.0119473071173299,-0.21425001051276243,-0.0012671800370407,0.0527081683750989,-0.4850904529975628,0.1082951554732429,0.1071833642614099,0.009991955929004821,-0.0249025758007793,-0.0352879068505431,0.0933356632548669,-0.0607891604870457,-0.0478903002712802,-0.11592540167486147,-0.0100357039467333,-0.0240392648287384,0.12585363303190727,,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2841,3061,2020,12/28/2020,2020-11-05,self,Medtronic plc. Ordinary Shares,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,False,MDT,,Sale,1,157672782800.0,0.0043265070666281,0.0002877124015439,0.03629769499012988,-0.0537448322276703,-0.0075659815693145,-0.41502130590657615,-0.0689356792616093,-0.0546368699169623,-0.12850710752912106,-0.0151278547725943,-0.0194601909718188,0.03893582887825951,-0.0260432080497188,-0.0605236683977268,0.3098848385760086,-0.006094022054556,-0.0444814710126602,0.3449979583701853,,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,3062,2020,12/28/2020,2020-11-05,self,Medtronic plc. Ordinary Shares,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,False,MDT,,Sale,1,157672782800.0,0.0043265070666281,0.0002877124015439,0.03629769499012988,-0.0537448322276703,-0.0075659815693145,-0.41502130590657615,-0.0689356792616093,-0.0546368699169623,-0.12850710752912106,-0.0151278547725943,-0.0194601909718188,0.03893582887825951,-0.0260432080497188,-0.0605236683977268,0.3098848385760086,-0.006094022054556,-0.0444814710126602,0.3449979583701853,,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,3063,2020,11/24/2020,2020-10-22,joint,SPDR SER TR S&P 400 MID CAP G,sale_full,"$1,001 - $15,000","Charles J. ""Chuck"" Fleischmann",TN03,False,MDYG,,Sale,1,2045235000.0,-0.0065498608154577,-0.0034457896215134,-0.027897092763710964,0.0392991648927459,0.0415174215069392,-0.01993604742719555,-0.0717209759292616,-0.0359346631957817,-0.3216208725961983,-0.01495762007645,-0.0052189453829942,-0.08752399489063456,0.0079597141000649,0.0085693615897387,-0.0054790600826983655,-0.083569907735983,-0.0415976740047712,-0.3772153487278625,,Chuck Fleischmann,Chuck Fleischmann,Republican,University of Illinois at Urbana–Champaign; BA; University of Tennessee; JD,2011,1962-10-11,58,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,3064,2020,11/24/2020,2020-10-22,joint,SPDR SER TR S&P 400 MID CAP VA,sale_full,"$1,001 - $15,000","Charles J. ""Chuck"" Fleischmann",TN03,False,MDYV,,Sale,1,1548450000.0,-0.0061155630535638,-0.0034457896215134,-0.023993946156036478,0.0501897933361451,0.0415174215069392,0.07794085453733862,-0.1132433572332347,-0.0359346631957817,-0.6947932809053169,-0.0197849462365591,-0.0052189453829942,-0.13090842690752247,-0.0108718823278619,0.0085693615897387,-0.1747235005657502,-0.1074264362447454,-0.0415976740047712,-0.5916201568802827,,Chuck Fleischmann,Chuck Fleischmann,Republican,University of Illinois at Urbana–Champaign; BA; University of Tennessee; JD,2011,1962-10-11,58,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,3065,2020,11/05/2020,2020-10-29,joint,"Medpace Holdings, Inc.",purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,MEDP,,Purchase,1,4979462400.0,-0.0060920981902885,-0.0121295062701843,0.054259752026892115,0.0763304067371437,0.0605236683977268,0.14205925643931824,0.1743415158573733,0.1064435925090101,0.6102162443335617,-0.0036597339998214,0.0119473071173299,-0.14026452571759143,-0.0422994422994421,-0.0415174215069392,-0.007028223654844931,0.0021547854192853,-0.0076031263959801,0.08769688389288484,0.23,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2846,3066,2020,11/05/2020,2020-11-03,,"Medpace Holdings, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,MEDP,,Purchase,1,4979462400.0,0.0432294418031342,0.0220470384309443,0.19037175209936513,0.0103011093502376,0.0523483598285627,-0.3778895436874158,0.2096319774608204,0.0979353904237259,1.0038461927171105,-0.0008796622097114,0.0177993136449321,-0.16787279981358477,0.038398244651673,-0.0063468094895418,0.4021354047967683,-0.0125195618153365,0.0061879561825806,-0.16812931545669546,0.204,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2847,3069,2020,02/10/2020,2020-01-14,joint,"MercadoLibre, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,MELI,,Sale,1,83387424450.0,-0.0121305532821542,-0.0018701551863302,-0.0922128584003576,-0.0169920558070137,-0.011757001659991,-0.04704878916677559,-0.1271949311087008,-0.0295478427729465,-0.8775797045903019,0.0564751427137936,0.0015145386587513,0.49394520095554983,-0.043312016,-0.0142006314137614,-0.26163156240319146,-0.1236580620702729,-0.0450466795898942,-0.7065008797533745,0.078,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2848,3070,2020,03/16/2020,2020-02-05,joint,"MercadoLibre, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,MELI,,Sale,1,83387424450.0,0.0071615024046444,-0.00332564646189,0.09425072637744907,-0.0354817396655242,-0.0134225370274296,-0.1982517744725034,0.201527009283543,0.1763672185420534,0.22611756379821904,0.0479248872724888,-0.0112506406193613,0.5318258144855509,-0.0108135386969014,-0.0187236512494655,0.07109023275006729,-0.1119447863103781,-0.0308638731316754,-0.7286951925347255,0.073,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2849,3071,2020,12/09/2020,2020-11-11,joint,"MercadoLibre, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,True,MELI,,Sale,1,83387424450.0,0.0065082829803853,0.0099785593927212,-0.031188274025261607,-0.0104255150321237,0.0013631299927784,-0.10594760985500305,-0.2403775210264358,-0.0209451781025902,-1.9720953687684648,-0.0639951372153584,-0.0076518884341689,-0.5063713876550799,0.0085126059411839,-0.0375264270613107,0.4137647283760176,-0.0729919720337239,-0.0108765158931816,-0.5582477120349446,0.034,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2850,3072,2020,04/16/2020,2020-03-10,self,Methanex Corporation,sale_full,"$1,001 - $15,000",Earl Blumenauer,OR03,False,MEOH,,Sale,1,3511203840.0,0.077371489136195,0.048868410917935,0.2561645553289467,0.3545310015898252,0.1224884898151777,2.0854262262833263,0.2114467408585055,0.0320619797864847,1.6121773655788938,-0.0205516495402922,-0.0493963357800302,0.2592346752033206,0.3289473684210526,0.0403346906974497,2.5298120656158365,0.4522496371552975,0.1385476630262599,2.81932099028858,,Earl Blumenauer,Earl Blumenauer,Democratic,Lewis & Clark College; BA; JD,1996,1948-08-16,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
