transaction_date,owner,asset_description,type_detailed,amount,senator,ticker,share_class,type,amount_discrete,return_1d,return_5d,return_1m,return_index_1d,return_index_5d,return_index_1m,return_abnormal_1d,return_abnormal_5d,return_abnormal_1m,Senator,Party,Born,Occupation(s),Assumed office,Age,In_Office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
2020-03-12,Joint,Dollar General Corporation,Sale (Partial),"$50,001 - $100,000",Kelly Loeffler,DG,,Sale,3,-0.027047967880538204,-0.007255053884623441,-0.2542791434810172,-0.0896764488766939,0.03697926097190696,-0.140597796565316,0.0626284809961557,-0.0442343148565304,-0.1136813469157012,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-13,Spouse,"Prudential Financial, Inc.",Purchase,"$15,001 - $50,000",Kelly Loeffler,PRU,,Purchase,2,-0.18083900226757366,-0.20143613000755867,0.030234315948601598,-3.1954803126454934e-05,-0.15332553636137047,0.022221370094138937,-0.1808070474644472,-0.04811059364618819,0.00801294585446266,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-13,Joint,Enbridge Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",ENB,,Purchase,1,-0.11703847397348854,-0.17135467183963793,-0.08244422890397674,-3.1954803126454934e-05,-0.15332553636137047,0.022221370094138937,-0.11700651917036209,-0.018029135478267455,-0.10466559899811567,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-13,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.012699446434386141,-0.03451644415499833,-0.042982741777922495,3.1954803126454934e-05,0.15332553636137047,-0.022221370094138937,-0.012731401237512596,-0.1878419805163688,-0.020761371683783558,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-13,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.012699446434386141,-0.03451644415499833,-0.042982741777922495,3.1954803126454934e-05,0.15332553636137047,-0.022221370094138937,-0.012731401237512596,-0.1878419805163688,-0.020761371683783558,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-13,Joint,TC Energy Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",TRP,,Purchase,1,-0.09277620396600561,-0.1362134088762983,0.08781869688385258,-3.1954803126454934e-05,-0.15332553636137047,0.022221370094138937,-0.09274424916287916,0.01711212748507218,0.06559732678971364,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-13,Spouse,"Cisco Systems, Inc.",Purchase,"$100,001 - $250,000",Kelly Loeffler,CSCO,,Purchase,4,-0.10441020191285866,-0.054197662061636565,0.10308182784272057,-3.1954803126454934e-05,-0.15332553636137047,0.022221370094138937,-0.1043782471097322,0.09912787429973391,0.08086045774858164,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-13,Joint,TC Energy Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",TRP,,Purchase,1,-0.09277620396600561,-0.1362134088762983,0.08781869688385258,-3.1954803126454934e-05,-0.15332553636137047,0.022221370094138937,-0.09274424916287916,0.01711212748507218,0.06559732678971364,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-13,Joint,Enbridge Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",ENB,,Purchase,1,-0.11703847397348854,-0.17135467183963793,-0.08244422890397674,-3.1954803126454934e-05,-0.15332553636137047,0.022221370094138937,-0.11700651917036209,-0.018029135478267455,-0.10466559899811567,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-13,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.012699446434386141,-0.03451644415499833,-0.042982741777922495,3.1954803126454934e-05,0.15332553636137047,-0.022221370094138937,-0.012731401237512596,-0.1878419805163688,-0.020761371683783558,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.06109324758842449,0.0006430868167203174,-0.02733118971061077,0.07237994196822317,0.176792402183222,-0.02707936548515333,-0.13347318955664766,-0.1761493153665017,-0.0002518242254574421,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,Huntsman Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",HUN,,Purchase,1,0.09375,-0.0646802325581396,0.08139534883720945,-0.07237994196822317,-0.176792402183222,0.02707936548515333,0.16612994196822317,0.11211216962508241,0.05431598335205612,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,"Live Nation Entertainment, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",LYV,,Purchase,1,-0.06582208757917929,0.028091434866427845,0.0024786560176259798,-0.07237994196822317,-0.176792402183222,0.02707936548515333,0.006557854389043882,0.20488383704964985,-0.02460070946752735,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,Fox Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",FOX,,Purchase,1,0.025873221216041298,-0.1457524795170333,0.08365674859853378,-0.07237994196822317,-0.176792402183222,0.02707936548515333,0.09825316318426447,0.031039922666188713,0.05657738311338045,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.06109324758842449,0.0006430868167203174,-0.02733118971061077,0.07237994196822317,0.176792402183222,-0.02707936548515333,-0.13347318955664766,-0.1761493153665017,-0.0002518242254574421,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,The Kroger Co.,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",KR,,Sale,2,-0.06109324758842449,0.0006430868167203174,-0.02733118971061077,0.07237994196822317,0.176792402183222,-0.02707936548515333,-0.13347318955664766,-0.1761493153665017,-0.0002518242254574421,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,Regions Financial Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",RF,,Purchase,1,0.06859205776173294,-0.07099879663056563,0.06498194945848357,-0.07237994196822317,-0.176792402183222,0.02707936548515333,0.1409719997299561,0.10579360555265638,0.03790258397333024,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,"Fidelity National Information Services, Inc.",Sale (Partial),"$1,001 - $15,000",Kelly Loeffler,FIS,,Sale,1,-0.05177664974619289,0.054453161052145704,-0.13511767420396859,0.07237994196822317,0.176792402183222,-0.02707936548515333,-0.12415659171441606,-0.1223392411310763,-0.10803830871881526,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-16,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.06109324758842449,0.0006430868167203174,-0.02733118971061077,0.07237994196822317,0.176792402183222,-0.02707936548515333,-0.13347318955664766,-0.1761493153665017,-0.0002518242254574421,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,"Automatic Data Processing, Inc.",Sale (Partial),"$1,001 - $15,000",Kelly Loeffler,ADP,,Sale,1,-0.056589906908378174,0.10934182590233543,-0.11807937285644288,0.07237994196822317,0.176792402183222,-0.02707936548515333,-0.12896984887660135,-0.06745057628088658,-0.09100000737128955,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-16,Spouse,Chevron Corporation,Purchase,"$100,001 - $250,000",Kelly Loeffler,CVX,,Purchase,4,0.014203730272596804,-0.2220946915351507,0.1476327116212337,-0.07237994196822317,-0.176792402183222,0.02707936548515333,0.08658367224081998,-0.045302289351928704,0.12055334613608037,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-16,Spouse,"American International Group, Inc.",Purchase,"$50,001 - $100,000",Kelly Loeffler,AIG,,Purchase,3,-0.043010752688172005,-0.16989247311827949,-0.0030107526881720803,-0.07237994196822317,-0.176792402183222,0.02707936548515333,0.029369189280051167,0.006899929064942523,-0.03009011817332541,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-16,Joint,Axalta Coating Systems Ltd.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",AXTA,,Purchase,1,-0.06683804627249368,-0.12146529562982011,0.06876606683804609,-0.07237994196822317,-0.176792402183222,0.02707936548515333,0.005541895695729493,0.055327106553401895,0.04168670135289276,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-16,Joint,CME Group Inc.,Sale (Partial),"$15,001 - $50,000",Kelly Loeffler,CME,,Sale,2,-0.11767881497770416,0.060589744216355435,-0.2612091868324484,0.07237994196822317,0.176792402183222,-0.02707936548515333,-0.19005875694592733,-0.11620265796686657,-0.2341298213472951,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-17,Joint,AMERCO,Purchase,"$1,001 - $15,000","David A Perdue , Jr",UHAL,,Purchase,1,-0.02824835335141418,-0.032721637138529935,-0.030502624071008455,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,0.03017070122310317,-0.004108082043828953,-0.1695053869016352,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,"Live Nation Entertainment, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",LYV,,Purchase,1,-0.13030660377358494,0.2659198113207546,0.13060141509433953,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,-0.07188754919906759,0.2945333664154556,-0.008401347736287201,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,Axalta Coating Systems Ltd.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",AXTA,,Purchase,1,-0.02203856749311295,0.01446280991735538,0.2575757575757578,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,0.0363804870814044,0.04307636501205636,0.11857299474513106,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,The Procter &amp; Gamble Company,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",PG,,Sale,2,0.006681326116373398,0.126606901217862,-0.054550067658998724,0.05841905457451735,0.028613555094700982,-0.13900276283062674,-0.05173772845814395,0.09799334612316102,0.08445269517162801,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,"PepsiCo, Inc.",Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",PEP,,Sale,2,0.05324146570623234,0.10867522705919197,-0.07696523645474485,0.05841905457451735,0.028613555094700982,-0.13900276283062674,-0.00517758886828501,0.08006167196449099,0.06203752637588189,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,News Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",NWSA,,Purchase,1,-0.09191176470588236,-0.20220588235294124,-0.18198529411764708,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,-0.03349271013136501,-0.17359232725824025,-0.3209880569482738,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,"First Hawaiian, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",FHB,,Purchase,1,-0.022854240731335795,-0.16251904520060956,-0.16759776536312854,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,0.03556481384318155,-0.13390549010590858,-0.3066005281937553,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,Cognizant Technology Solutions Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",CTSH,,Purchase,1,-0.052495009980039975,-0.0736526946107785,0.0740518962075849,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,0.005924044594477373,-0.04503913951607752,-0.06495086662304184,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,"MSC Industrial Direct Co., Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",MSM,,Purchase,1,-0.06745893044390072,-0.11184900384480945,0.028486543166724942,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,-0.009039875869383374,-0.08323544875010846,-0.1105162196639018,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.027575757575757365,0.08636363636363642,0.032424242424242466,0.05841905457451735,0.028613555094700982,-0.13900276283062674,-0.08599481215027471,0.05775008126893544,0.1714270052548692,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,Wells Fargo &amp; Company,Purchase,"$1,001 - $15,000","David A Perdue , Jr",WFC,,Purchase,1,-0.05096186297671268,-0.023962200472493977,-0.04218697266284177,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,0.007457191597804669,0.004651354622207005,-0.1811897354934685,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,Huntsman Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",HUN,,Purchase,1,0.001993355481727521,-0.07973421926910307,0.034551495016611256,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,0.06041241005624487,-0.051120664174402086,-0.10445126781401548,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-17,Joint,TransDigm Group Incorporated,Sale (Partial),"$50,001 - $100,000",Kelly Loeffler,TDG,,Sale,3,0.21973911241741184,-0.033871876008003454,-0.0710770429168266,0.05841905457451735,0.028613555094700982,-0.13900276283062674,0.1613200578428945,-0.062485431102704436,0.06792571991380014,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-17,Joint,Dollar General Corporation,Sale (Partial),"$1,001 - $15,000",Kelly Loeffler,DG,,Sale,1,0.03746838801527208,0.08224933669837575,-0.17847667119653154,0.05841905457451735,0.028613555094700982,-0.13900276283062674,-0.020950666559245268,0.05363578160367477,-0.03947390836590481,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-17,Spouse,"DexCom, Inc.",Sale (Partial),"$250,001 - $500,000",Tina Smith,DXCM,,Sale,5,0.038140332185753745,-0.18853777857815346,-0.6272515534239933,0.05841905457451735,0.028613555094700982,-0.13900276283062674,-0.020278722388763604,-0.21715133367285444,-0.48824879059336657,Tina Smith,Democratic,1958-03-04,Public relations consultant; Political campaign manager; Chief of staff to the Mayor of Minneapolis; Chief of staff to the Governor of Minnesota,2018-01-03,62,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2020-03-17,Spouse,Insulet Corporation,Sale (Partial),"$250,001 - $500,000",Tina Smith,PODD,,Sale,5,0.0007686572899855415,-0.21059096149412015,-0.5320882330335868,0.05841905457451735,0.028613555094700982,-0.13900276283062674,-0.05765039728453181,-0.23920451658882114,-0.39308547020296003,Tina Smith,Democratic,1958-03-04,Public relations consultant; Political campaign manager; Chief of staff to the Mayor of Minneapolis; Chief of staff to the Governor of Minnesota,2018-01-03,62,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2020-03-17,Spouse,"Delta Air Lines, Inc.",Purchase,"$50,001 - $100,000",Kelly Loeffler,DAL,,Purchase,3,-0.25992438563327036,-0.15280403276622556,-0.2353497164461248,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,-0.201505331058753,-0.12419047767152458,-0.3743524792767515,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-17,Spouse,"Prudential Financial, Inc.",Purchase,"$15,001 - $50,000",Kelly Loeffler,PRU,,Purchase,2,-0.01261492409664322,0.014966859097712115,0.21017746418644423,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,0.04580413047787413,0.0435804141924131,0.0711747013558175,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-17,Joint,Sysco Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",SYY,,Purchase,1,-0.1089560752994867,0.11180832857957768,0.4349686252139189,-0.05841905457451735,-0.028613555094700982,0.13900276283062674,-0.05053702072496935,0.14042188367427866,0.29596586238329214,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-18,Joint,TransDigm Group Incorporated,Sale (Full),"$15,001 - $50,000",Kelly Loeffler,TDG,,Sale,2,-0.24402946596808128,-0.42434604436087886,-0.2872777691231445,-0.01186869795554002,-0.04582839414028772,-0.18911621372437115,-0.23216076801254126,-0.37851765022059114,-0.09816155539877336,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-18,Spouse,"Assurant, Inc.",Purchase,"$250,001 - $500,000",Kelly Loeffler,AIZ,,Purchase,5,0.03768188036313891,0.23914935953239658,0.2811839323467231,0.01186869795554002,0.04582839414028772,0.18911621372437115,0.02581318240759889,0.19332096539210886,0.09206771862235197,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-03-18,Joint,"Cardlytics, Inc.",Purchase,"$100,001 - $250,000","David A Perdue , Jr",CDLX,,Purchase,4,0.02107023411371256,0.39264214046822743,0.4839464882943143,0.01186869795554002,0.04582839414028772,0.18911621372437115,0.00920153615817254,0.3468137463279397,0.29483027456994315,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-18,Joint,"Cardlytics, Inc.",Purchase,"$100,001 - $250,000","David A Perdue , Jr",CDLX,,Purchase,4,0.02107023411371256,0.39264214046822743,0.4839464882943143,0.01186869795554002,0.04582839414028772,0.18911621372437115,0.00920153615817254,0.3468137463279397,0.29483027456994315,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-18,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.007962253022707255,0.17605426127985835,0.05838985549985243,-0.01186869795554002,-0.04582839414028772,-0.18911621372437115,0.003906444932832764,0.22188265542014607,0.24750606922422358,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-18,Joint,Bank of America Corporation,Purchase,"$1,001 - $15,000","David A Perdue , Jr",BAC,,Purchase,1,0.019721019721019806,0.014911014911014986,0.08225108225108224,0.01186869795554002,0.04582839414028772,0.18911621372437115,0.007852321765479786,-0.030917379229272735,-0.10686513147328891,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-18,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.007962253022707255,0.17605426127985835,0.05838985549985243,-0.01186869795554002,-0.04582839414028772,-0.18911621372437115,0.003906444932832764,0.22188265542014607,0.24750606922422358,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-18,Joint,The Kroger Co.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",KR,,Sale,1,-0.007962253022707255,0.17605426127985835,0.05838985549985243,-0.01186869795554002,-0.04582839414028772,-0.18911621372437115,0.003906444932832764,0.22188265542014607,0.24750606922422358,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-03-18,Joint,"Live Nation Entertainment, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",LYV,,Purchase,1,0.11593220338983046,0.5559322033898304,0.2427118644067796,0.01186869795554002,0.04582839414028772,0.18911621372437115,0.10406350543429044,0.5101038092495427,0.05359565068240846,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
